Gen: 0. Avg: 34, Gen Max: 38, Max: 38, Gen. Max Repeated: 1
Gen: 1. Avg: 35, Gen Max: 40, Max: 40, Gen. Max Repeated: 1
Gen: 2. Avg: 36, Gen Max: 40, Max: 40, Gen. Max Repeated: 1
Gen: 3. Avg: 36, Gen Max: 42, Max: 42, Gen. Max Repeated: 2
Gen: 4. Avg: 38, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 5. Avg: 39, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 6. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 7. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 8. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 9. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 10. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 11. Avg: 44, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 12. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 13. Avg: 44, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
Gen: 14. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 10
Gen: 15. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 11
Gen: 16. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 12
Gen: 17. Avg: 44, Gen Max: 44, Max: 44, Gen. Max Repeated: 13
Gen: 18. Avg: 44, Gen Max: 44, Max: 44, Gen. Max Repeated: 14
Gen: 19. Avg: 44, Gen Max: 44, Max: 44, Gen. Max Repeated: 15
Gen: 20. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 16
Gen: 21. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 17
Gen: 22. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 18
Gen: 23. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 19
Regenerating population
Gen: 24. Avg: 34, Gen Max: 39, Max: 44, Gen. Max Repeated: 1
Gen: 25. Avg: 35, Gen Max: 40, Max: 44, Gen. Max Repeated: 1
Gen: 26. Avg: 36, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 27. Avg: 38, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 28. Avg: 39, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 29. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 30. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 31. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 32. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 33. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 34. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 35. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 36. Avg: 44, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
