Gen: 0. Avg: 98, Gen Max: 121, Max: 121, Gen. Max Repeated: 1
Gen: 1. Avg: 123, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 2. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 3. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 2
Gen: 4. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 3
Gen: 5. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 4
Gen: 6. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 5
Gen: 7. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 6
Gen: 8. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 7
Gen: 9. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 8
Gen: 10. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 9
Gen: 11. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 10
Gen: 12. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 11
Gen: 13. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 12
Gen: 14. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 13
Gen: 15. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 14
Gen: 16. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 15
Gen: 17. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 16
Gen: 18. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 17
Gen: 19. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 18
Gen: 20. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 19
Regenerating population
Gen: 21. Avg: 99, Gen Max: 116, Max: 128, Gen. Max Repeated: 1
Gen: 22. Avg: 124, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 23. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 24. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 2
Gen: 25. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 3
Gen: 26. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 4
Gen: 27. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 5
Gen: 28. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 6
Gen: 29. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 7
Gen: 30. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 8
Gen: 31. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 9
Gen: 32. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 10
Gen: 33. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 11
Gen: 34. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 12
Gen: 35. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 13
Gen: 36. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 14
Gen: 37. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 15
Gen: 38. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 16
Gen: 39. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 17
Gen: 40. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 18
Gen: 41. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 19
Regenerating population
Gen: 42. Avg: 98, Gen Max: 121, Max: 128, Gen. Max Repeated: 1
Gen: 43. Avg: 125, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 44. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 45. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 2
Gen: 46. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 3
Gen: 47. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 4
Gen: 48. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 5
Gen: 49. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 6
Gen: 50. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 7
Gen: 51. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 8
Gen: 52. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 9
Gen: 53. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 10
Gen: 54. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 11
Gen: 55. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 12
Gen: 56. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 13
Gen: 57. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 14
Gen: 58. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 15
Gen: 59. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 16
Gen: 60. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 17
Gen: 61. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 18
Gen: 62. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 19
Regenerating population
Gen: 63. Avg: 99, Gen Max: 121, Max: 128, Gen. Max Repeated: 1
Gen: 64. Avg: 125, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 65. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 66. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 2
Gen: 67. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 3
Gen: 68. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 4
Gen: 69. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 5
Gen: 70. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 6
Gen: 71. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 7
Gen: 72. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 8
Gen: 73. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 9
Gen: 74. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 10
Gen: 75. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 11
Gen: 76. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 12
Gen: 77. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 13
Gen: 78. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 14
Gen: 79. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 15
Gen: 80. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 16
Gen: 81. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 17
Gen: 82. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 18
Gen: 83. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 19
Regenerating population
Gen: 84. Avg: 98, Gen Max: 121, Max: 128, Gen. Max Repeated: 1
Gen: 85. Avg: 124, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 86. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 87. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 2
Gen: 88. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 3
Gen: 89. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 4
Gen: 90. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 5
Gen: 91. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 6
Gen: 92. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 7
Gen: 93. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 8
Gen: 94. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 9
Gen: 95. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 10
Gen: 96. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 11
Gen: 97. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 12
Gen: 98. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 13
Gen: 99. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 14
Gen: 100. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 15
Gen: 101. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 16
Gen: 102. Avg: 128, Gen Max: 128, Max: 128, Gen. Max Repeated: 17
Gen: 103. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 18
Gen: 104. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 19
Regenerating population
Gen: 105. Avg: 98, Gen Max: 116, Max: 128, Gen. Max Repeated: 1
Gen: 106. Avg: 123, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 107. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 1
Gen: 108. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 2
Gen: 109. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 3
Gen: 110. Avg: 127, Gen Max: 128, Max: 128, Gen. Max Repeated: 4
