Gen: 0. Avg: 42, Gen Max: 45, Max: 45, Gen. Max Repeated: 1
Gen: 1. Avg: 43, Gen Max: 47, Max: 47, Gen. Max Repeated: 1
Gen: 2. Avg: 44, Gen Max: 54, Max: 54, Gen. Max Repeated: 1
Gen: 3. Avg: 45, Gen Max: 56, Max: 56, Gen. Max Repeated: 1
Gen: 4. Avg: 46, Gen Max: 57, Max: 57, Gen. Max Repeated: 1
Gen: 5. Avg: 49, Gen Max: 61, Max: 61, Gen. Max Repeated: 1
Gen: 6. Avg: 55, Gen Max: 64, Max: 64, Gen. Max Repeated: 1
Gen: 7. Avg: 59, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 8. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 9. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 10. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 11. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 12. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 13. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 14. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 15. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 16. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 17. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 18. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 11
Gen: 19. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 12
Gen: 20. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 13
Gen: 21. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 14
Gen: 22. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 15
Gen: 23. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 16
Gen: 24. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 17
Gen: 25. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 18
Gen: 26. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 19
Regenerating population
Gen: 27. Avg: 43, Gen Max: 46, Max: 65, Gen. Max Repeated: 1
Gen: 28. Avg: 44, Gen Max: 48, Max: 65, Gen. Max Repeated: 1
Gen: 29. Avg: 45, Gen Max: 51, Max: 65, Gen. Max Repeated: 1
Gen: 30. Avg: 46, Gen Max: 56, Max: 65, Gen. Max Repeated: 1
Gen: 31. Avg: 49, Gen Max: 63, Max: 65, Gen. Max Repeated: 1
Gen: 32. Avg: 54, Gen Max: 64, Max: 65, Gen. Max Repeated: 1
Gen: 33. Avg: 59, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 34. Avg: 62, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 35. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 36. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 37. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 38. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 39. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 40. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 41. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 42. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 43. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 44. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 11
Gen: 45. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 12
Gen: 46. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 13
Gen: 47. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 14
Gen: 48. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 15
Gen: 49. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 16
Gen: 50. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 17
Gen: 51. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 18
Gen: 52. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 19
Regenerating population
Gen: 53. Avg: 43, Gen Max: 47, Max: 65, Gen. Max Repeated: 1
Gen: 54. Avg: 43, Gen Max: 56, Max: 65, Gen. Max Repeated: 1
Gen: 55. Avg: 44, Gen Max: 56, Max: 65, Gen. Max Repeated: 1
Gen: 56. Avg: 46, Gen Max: 58, Max: 65, Gen. Max Repeated: 2
Gen: 57. Avg: 50, Gen Max: 63, Max: 65, Gen. Max Repeated: 1
Gen: 58. Avg: 55, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 59. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 60. Avg: 62, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 61. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 62. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 63. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 64. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 65. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 66. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 67. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 68. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 69. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 11
Gen: 70. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 12
Gen: 71. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 13
Gen: 72. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 14
Gen: 73. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 15
Gen: 74. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 16
Gen: 75. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 17
Gen: 76. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 18
Gen: 77. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 19
Regenerating population
Gen: 78. Avg: 42, Gen Max: 45, Max: 65, Gen. Max Repeated: 1
Gen: 79. Avg: 43, Gen Max: 49, Max: 65, Gen. Max Repeated: 1
Gen: 80. Avg: 44, Gen Max: 52, Max: 65, Gen. Max Repeated: 1
Gen: 81. Avg: 47, Gen Max: 59, Max: 65, Gen. Max Repeated: 1
Gen: 82. Avg: 51, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 83. Avg: 55, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 84. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 85. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 86. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 87. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 88. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 89. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 90. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 91. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 92. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 93. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 11
Gen: 94. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 12
Gen: 95. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 13
Gen: 96. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 14
Gen: 97. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 15
Gen: 98. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 16
Gen: 99. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 17
Gen: 100. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 18
Gen: 101. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 19
Regenerating population
Gen: 102. Avg: 43, Gen Max: 47, Max: 65, Gen. Max Repeated: 1
Gen: 103. Avg: 44, Gen Max: 48, Max: 65, Gen. Max Repeated: 1
Gen: 104. Avg: 44, Gen Max: 51, Max: 65, Gen. Max Repeated: 1
Gen: 105. Avg: 46, Gen Max: 55, Max: 65, Gen. Max Repeated: 1
Gen: 106. Avg: 48, Gen Max: 58, Max: 65, Gen. Max Repeated: 1
Gen: 107. Avg: 53, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 108. Avg: 58, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 109. Avg: 61, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 110. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 111. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 112. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 113. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 114. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 115. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 116. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 117. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 118. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 11
Gen: 119. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 12
Gen: 120. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 13
Gen: 121. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 14
Gen: 122. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 15
Gen: 123. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 16
Gen: 124. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 17
Gen: 125. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 18
Gen: 126. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 19
Regenerating population
Gen: 127. Avg: 43, Gen Max: 46, Max: 65, Gen. Max Repeated: 1
Gen: 128. Avg: 44, Gen Max: 48, Max: 65, Gen. Max Repeated: 1
Gen: 129. Avg: 45, Gen Max: 50, Max: 65, Gen. Max Repeated: 1
Gen: 130. Avg: 46, Gen Max: 55, Max: 65, Gen. Max Repeated: 1
Gen: 131. Avg: 47, Gen Max: 58, Max: 65, Gen. Max Repeated: 1
Gen: 132. Avg: 51, Gen Max: 62, Max: 65, Gen. Max Repeated: 1
Gen: 133. Avg: 55, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 134. Avg: 59, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 135. Avg: 61, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 136. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
