Gen: 1. Avg: 299, Gen Max: 361, Max: 361, Gen. Max Repeated: 0
Gen: 2. Avg: 417, Gen Max: 503, Max: 503, Gen. Max Repeated: 1
Gen: 3. Avg: 492, Gen Max: 512, Max: 512, Gen. Max Repeated: 1
Gen: 4. Avg: 509, Gen Max: 512, Max: 512, Gen. Max Repeated: 1
Gen: 5. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 2
Gen: 6. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 3
Gen: 7. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 4
Gen: 8. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 5
Gen: 9. Avg: 509, Gen Max: 512, Max: 512, Gen. Max Repeated: 6
Gen: 10. Avg: 508, Gen Max: 512, Max: 512, Gen. Max Repeated: 7
Gen: 11. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 8
Gen: 12. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 9
Gen: 13. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 10
Gen: 14. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 11
Gen: 15. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 12
Gen: 16. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 13
Gen: 17. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 14
Gen: 18. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 15
Gen: 19. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 16
Gen: 20. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 17
Gen: 21. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 18
Gen: 22. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 19
Gen: 23. Avg: 512, Gen Max: 512, Max: 512, Gen. Max Repeated: 20
Regenerating population
Gen: 24. Avg: 301, Gen Max: 362, Max: 512, Gen. Max Repeated: 1
Gen: 25. Avg: 428, Gen Max: 512, Max: 512, Gen. Max Repeated: 1
Gen: 26. Avg: 498, Gen Max: 512, Max: 512, Gen. Max Repeated: 1
Gen: 27. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 2
Gen: 28. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 3
Gen: 29. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 4
Gen: 30. Avg: 510, Gen Max: 512, Max: 512, Gen. Max Repeated: 5
Gen: 31. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 6
Gen: 32. Avg: 511, Gen Max: 512, Max: 512, Gen. Max Repeated: 7
