Gen: 1. Avg: 45, Gen Max: 51, Max: 51, Gen. Max Repeated: 0
Gen: 2. Avg: 51, Gen Max: 58, Max: 58, Gen. Max Repeated: 1
Gen: 3. Avg: 55, Gen Max: 61, Max: 61, Gen. Max Repeated: 1
Gen: 4. Avg: 57, Gen Max: 61, Max: 61, Gen. Max Repeated: 1
Gen: 5. Avg: 58, Gen Max: 62, Max: 62, Gen. Max Repeated: 2
Gen: 6. Avg: 60, Gen Max: 63, Max: 63, Gen. Max Repeated: 1
Gen: 7. Avg: 61, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 8. Avg: 62, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 9. Avg: 62, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 10. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 11. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 12. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 13. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 14. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 15. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 16. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 17. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 18. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 11
Gen: 19. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 12
Gen: 20. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 13
Gen: 21. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 14
Gen: 22. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 15
Gen: 23. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 16
Gen: 24. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 17
Gen: 25. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 18
Gen: 26. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 19
Gen: 27. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 20
Regenerating population
Gen: 28. Avg: 45, Gen Max: 50, Max: 65, Gen. Max Repeated: 1
Gen: 29. Avg: 51, Gen Max: 58, Max: 65, Gen. Max Repeated: 1
Gen: 30. Avg: 54, Gen Max: 61, Max: 65, Gen. Max Repeated: 1
Gen: 31. Avg: 57, Gen Max: 63, Max: 65, Gen. Max Repeated: 1
Gen: 32. Avg: 58, Gen Max: 63, Max: 65, Gen. Max Repeated: 1
Gen: 33. Avg: 60, Gen Max: 63, Max: 65, Gen. Max Repeated: 2
Gen: 34. Avg: 61, Gen Max: 64, Max: 65, Gen. Max Repeated: 3
Gen: 35. Avg: 61, Gen Max: 64, Max: 65, Gen. Max Repeated: 1
Gen: 36. Avg: 62, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 37. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 38. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 39. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 40. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 41. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 42. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 43. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 44. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 45. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 46. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 47. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 11
Gen: 48. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 12
Gen: 49. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 13
Gen: 50. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 14
Gen: 51. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 15
Gen: 52. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 16
Gen: 53. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 17
Gen: 54. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 18
Gen: 55. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 19
Gen: 56. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 20
Regenerating population
Gen: 57. Avg: 45, Gen Max: 51, Max: 65, Gen. Max Repeated: 1
Gen: 58. Avg: 51, Gen Max: 58, Max: 65, Gen. Max Repeated: 1
Gen: 59. Avg: 54, Gen Max: 60, Max: 65, Gen. Max Repeated: 1
Gen: 60. Avg: 57, Gen Max: 62, Max: 65, Gen. Max Repeated: 1
Gen: 61. Avg: 58, Gen Max: 62, Max: 65, Gen. Max Repeated: 1
Gen: 62. Avg: 59, Gen Max: 62, Max: 65, Gen. Max Repeated: 2
Gen: 63. Avg: 60, Gen Max: 63, Max: 65, Gen. Max Repeated: 3
Gen: 64. Avg: 60, Gen Max: 64, Max: 65, Gen. Max Repeated: 1
Gen: 65. Avg: 61, Gen Max: 64, Max: 65, Gen. Max Repeated: 1
Gen: 66. Avg: 61, Gen Max: 64, Max: 65, Gen. Max Repeated: 2
Gen: 67. Avg: 61, Gen Max: 64, Max: 65, Gen. Max Repeated: 3
Gen: 68. Avg: 62, Gen Max: 64, Max: 65, Gen. Max Repeated: 4
Gen: 69. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 70. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 71. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 72. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 73. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 74. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 75. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 76. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 77. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 78. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 79. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 80. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 11
Gen: 81. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 12
Gen: 82. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 13
Gen: 83. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 14
Gen: 84. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 15
Gen: 85. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 16
Gen: 86. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 17
Gen: 87. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 18
Gen: 88. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 19
Gen: 89. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 20
Regenerating population
Gen: 90. Avg: 45, Gen Max: 50, Max: 65, Gen. Max Repeated: 1
Gen: 91. Avg: 51, Gen Max: 58, Max: 65, Gen. Max Repeated: 1
Gen: 92. Avg: 55, Gen Max: 61, Max: 65, Gen. Max Repeated: 1
Gen: 93. Avg: 57, Gen Max: 62, Max: 65, Gen. Max Repeated: 1
Gen: 94. Avg: 59, Gen Max: 64, Max: 65, Gen. Max Repeated: 1
Gen: 95. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 96. Avg: 62, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 97. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 98. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 99. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 100. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 101. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 102. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 103. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 104. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 105. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 106. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 11
Gen: 107. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 12
Gen: 108. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 13
Gen: 109. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 14
Gen: 110. Avg: 65, Gen Max: 65, Max: 65, Gen. Max Repeated: 15
Gen: 111. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 16
Gen: 112. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 17
Gen: 113. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 18
Gen: 114. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 19
Gen: 115. Avg: 64, Gen Max: 65, Max: 65, Gen. Max Repeated: 20
Regenerating population
Gen: 116. Avg: 45, Gen Max: 50, Max: 65, Gen. Max Repeated: 1
Gen: 117. Avg: 52, Gen Max: 59, Max: 65, Gen. Max Repeated: 1
Gen: 118. Avg: 55, Gen Max: 62, Max: 65, Gen. Max Repeated: 1
Gen: 119. Avg: 58, Gen Max: 63, Max: 65, Gen. Max Repeated: 1
Gen: 120. Avg: 59, Gen Max: 63, Max: 65, Gen. Max Repeated: 1
Gen: 121. Avg: 60, Gen Max: 63, Max: 65, Gen. Max Repeated: 2
Gen: 122. Avg: 61, Gen Max: 64, Max: 65, Gen. Max Repeated: 3
Gen: 123. Avg: 62, Gen Max: 64, Max: 65, Gen. Max Repeated: 1
Gen: 124. Avg: 62, Gen Max: 64, Max: 65, Gen. Max Repeated: 2
Gen: 125. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 126. Avg: 63, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
