Gen: 1. Avg: 38, Gen Max: 53, Max: 53, Gen. Max Repeated: 0
Gen: 2. Avg: 44, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 3. Avg: 51, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 4. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 2
Gen: 5. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 3
Gen: 6. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 4
Gen: 7. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 5
Gen: 8. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 6
Gen: 9. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 7
Gen: 10. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 8
Gen: 11. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 9
Gen: 12. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 10
Gen: 13. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 11
Gen: 14. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 12
Gen: 15. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 13
Gen: 16. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 14
Gen: 17. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 15
Gen: 18. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 16
Gen: 19. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 17
Gen: 20. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 18
Gen: 21. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 19
Gen: 22. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 20
Regenerating population
Gen: 23. Avg: 38, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 24. Avg: 47, Gen Max: 55, Max: 55, Gen. Max Repeated: 2
Gen: 25. Avg: 53, Gen Max: 55, Max: 55, Gen. Max Repeated: 3
Gen: 26. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 4
Gen: 27. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 5
Gen: 28. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 6
Gen: 29. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 7
Gen: 30. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 8
Gen: 31. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 9
Gen: 32. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 10
Gen: 33. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 11
Gen: 34. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 12
Gen: 35. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 13
Gen: 36. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 14
Gen: 37. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 15
Gen: 38. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 16
Gen: 39. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 17
Gen: 40. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 18
Gen: 41. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 19
Gen: 42. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 20
Regenerating population
Gen: 43. Avg: 38, Gen Max: 50, Max: 55, Gen. Max Repeated: 1
Gen: 44. Avg: 46, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 45. Avg: 53, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 46. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 2
Gen: 47. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 3
Gen: 48. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 4
Gen: 49. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 5
Gen: 50. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 6
Gen: 51. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 7
Gen: 52. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 8
Gen: 53. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 9
Gen: 54. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 10
Gen: 55. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 11
Gen: 56. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 12
Gen: 57. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 13
Gen: 58. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 14
Gen: 59. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 15
Gen: 60. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 16
Gen: 61. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 17
Gen: 62. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 18
Gen: 63. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 19
Gen: 64. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 20
Regenerating population
Gen: 65. Avg: 38, Gen Max: 47, Max: 55, Gen. Max Repeated: 1
Gen: 66. Avg: 47, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 67. Avg: 52, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 68. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 2
Gen: 69. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 3
Gen: 70. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 4
Gen: 71. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 5
Gen: 72. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 6
Gen: 73. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 7
Gen: 74. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 8
Gen: 75. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 9
Gen: 76. Avg: 55, Gen Max: 55, Max: 55, Gen. Max Repeated: 10
