Gen: 1. Avg: 17, Gen Max: 19, Max: 19, Gen. Max Repeated: 0
Gen: 2. Avg: 17, Gen Max: 19, Max: 19, Gen. Max Repeated: 1
Gen: 3. Avg: 17, Gen Max: 20, Max: 20, Gen. Max Repeated: 2
Gen: 4. Avg: 17, Gen Max: 20, Max: 20, Gen. Max Repeated: 1
Gen: 5. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 2
Gen: 6. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 3
Gen: 7. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 4
Gen: 8. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 5
Gen: 9. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 6
Gen: 10. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 7
Gen: 11. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 8
Gen: 12. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 9
Gen: 13. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 10
Gen: 14. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 11
Gen: 15. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 12
Gen: 16. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 13
Gen: 17. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 14
Gen: 18. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 15
Gen: 19. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 16
Gen: 20. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 17
Gen: 21. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 18
Gen: 22. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 19
Gen: 23. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 20
Regenerating population
Gen: 24. Avg: 17, Gen Max: 19, Max: 20, Gen. Max Repeated: 1
Gen: 25. Avg: 17, Gen Max: 19, Max: 20, Gen. Max Repeated: 1
Gen: 26. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 2
Gen: 27. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 3
Gen: 28. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 4
Gen: 29. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 1
Gen: 30. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 2
Gen: 31. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 3
Gen: 32. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 4
Gen: 33. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 5
Gen: 34. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 6
Gen: 35. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 7
Gen: 36. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 8
Gen: 37. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 9
Gen: 38. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 10
Gen: 39. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 11
Gen: 40. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 12
Gen: 41. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 13
Gen: 42. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 14
Gen: 43. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 15
Gen: 44. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 16
Gen: 45. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 17
Gen: 46. Avg: 20, Gen Max: 20, Max: 20, Gen. Max Repeated: 18
Gen: 47. Avg: 20, Gen Max: 20, Max: 20, Gen. Max Repeated: 19
Gen: 48. Avg: 20, Gen Max: 20, Max: 20, Gen. Max Repeated: 20
Regenerating population
Gen: 49. Avg: 17, Gen Max: 19, Max: 20, Gen. Max Repeated: 1
Gen: 50. Avg: 17, Gen Max: 19, Max: 20, Gen. Max Repeated: 1
Gen: 51. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 2
Gen: 52. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 3
Gen: 53. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 4
Gen: 54. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 1
Gen: 55. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 2
Gen: 56. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 3
Gen: 57. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 4
Gen: 58. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 5
Gen: 59. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 6
