Gen: 1. Avg: 29, Gen Max: 32, Max: 32, Gen. Max Repeated: 0
Gen: 2. Avg: 30, Gen Max: 34, Max: 34, Gen. Max Repeated: 1
Gen: 3. Avg: 32, Gen Max: 34, Max: 34, Gen. Max Repeated: 1
Gen: 4. Avg: 32, Gen Max: 35, Max: 35, Gen. Max Repeated: 2
Gen: 5. Avg: 33, Gen Max: 35, Max: 35, Gen. Max Repeated: 1
Gen: 6. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 7. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 1
Gen: 8. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 9. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 3
Gen: 10. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 4
Gen: 11. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 5
Gen: 12. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 6
Gen: 13. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 7
Gen: 14. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 8
Gen: 15. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 9
Gen: 16. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 10
Gen: 17. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 11
Gen: 18. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 12
Gen: 19. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 13
Gen: 20. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 14
Gen: 21. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 15
Gen: 22. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 16
Gen: 23. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 17
Gen: 24. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 18
Gen: 25. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 19
Gen: 26. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 20
Regenerating population
Gen: 27. Avg: 29, Gen Max: 32, Max: 36, Gen. Max Repeated: 1
Gen: 28. Avg: 31, Gen Max: 34, Max: 36, Gen. Max Repeated: 1
Gen: 29. Avg: 32, Gen Max: 35, Max: 36, Gen. Max Repeated: 1
Gen: 30. Avg: 32, Gen Max: 35, Max: 36, Gen. Max Repeated: 1
Gen: 31. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 32. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 1
Gen: 33. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 34. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 3
Gen: 35. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 4
Gen: 36. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 5
Gen: 37. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 6
Gen: 38. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 7
Gen: 39. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 8
Gen: 40. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 9
Gen: 41. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 10
Gen: 42. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 11
Gen: 43. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 12
Gen: 44. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 13
Gen: 45. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 14
Gen: 46. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 15
Gen: 47. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 16
