Gen: 1. Avg: 21, Gen Max: 23, Max: 23, Gen. Max Repeated: 0
Gen: 2. Avg: 21, Gen Max: 23, Max: 23, Gen. Max Repeated: 1
Gen: 3. Avg: 21, Gen Max: 24, Max: 24, Gen. Max Repeated: 2
Gen: 4. Avg: 21, Gen Max: 24, Max: 24, Gen. Max Repeated: 1
Gen: 5. Avg: 22, Gen Max: 24, Max: 24, Gen. Max Repeated: 2
Gen: 6. Avg: 22, Gen Max: 24, Max: 24, Gen. Max Repeated: 3
Gen: 7. Avg: 22, Gen Max: 24, Max: 24, Gen. Max Repeated: 4
Gen: 8. Avg: 22, Gen Max: 24, Max: 24, Gen. Max Repeated: 5
Gen: 9. Avg: 22, Gen Max: 24, Max: 24, Gen. Max Repeated: 6
Gen: 10. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 7
Gen: 11. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 8
Gen: 12. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 9
Gen: 13. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 10
Gen: 14. Avg: 24, Gen Max: 24, Max: 24, Gen. Max Repeated: 11
Gen: 15. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 12
Gen: 16. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 13
Gen: 17. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 14
Gen: 18. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 1
Gen: 19. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 2
Gen: 20. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 3
Gen: 21. Avg: 25, Gen Max: 27, Max: 27, Gen. Max Repeated: 4
Gen: 22. Avg: 25, Gen Max: 27, Max: 27, Gen. Max Repeated: 5
Gen: 23. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 6
Gen: 24. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 7
Gen: 25. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 8
Gen: 26. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 9
Gen: 27. Avg: 27, Gen Max: 27, Max: 27, Gen. Max Repeated: 10
Gen: 28. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 11
Gen: 29. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 12
Gen: 30. Avg: 27, Gen Max: 27, Max: 27, Gen. Max Repeated: 13
Gen: 31. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 14
Gen: 32. Avg: 27, Gen Max: 27, Max: 27, Gen. Max Repeated: 15
Gen: 33. Avg: 27, Gen Max: 27, Max: 27, Gen. Max Repeated: 16
Gen: 34. Avg: 27, Gen Max: 27, Max: 27, Gen. Max Repeated: 17
Gen: 35. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 18
Gen: 36. Avg: 27, Gen Max: 27, Max: 27, Gen. Max Repeated: 19
Gen: 37. Avg: 27, Gen Max: 27, Max: 27, Gen. Max Repeated: 20
Regenerating population
Gen: 38. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 1
Gen: 39. Avg: 21, Gen Max: 25, Max: 27, Gen. Max Repeated: 1
Gen: 40. Avg: 21, Gen Max: 25, Max: 27, Gen. Max Repeated: 1
Gen: 41. Avg: 21, Gen Max: 25, Max: 27, Gen. Max Repeated: 2
Gen: 42. Avg: 22, Gen Max: 25, Max: 27, Gen. Max Repeated: 3
Gen: 43. Avg: 22, Gen Max: 25, Max: 27, Gen. Max Repeated: 4
Gen: 44. Avg: 22, Gen Max: 25, Max: 27, Gen. Max Repeated: 5
Gen: 45. Avg: 23, Gen Max: 25, Max: 27, Gen. Max Repeated: 6
Gen: 46. Avg: 23, Gen Max: 25, Max: 27, Gen. Max Repeated: 7
Gen: 47. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 8
Gen: 48. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 9
Gen: 49. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 10
Gen: 50. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 11
Gen: 51. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 12
Gen: 52. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 13
Gen: 53. Avg: 25, Gen Max: 25, Max: 27, Gen. Max Repeated: 14
Gen: 54. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 15
Gen: 55. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 16
Gen: 56. Avg: 25, Gen Max: 25, Max: 27, Gen. Max Repeated: 17
Gen: 57. Avg: 25, Gen Max: 25, Max: 27, Gen. Max Repeated: 18
Gen: 58. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 19
Gen: 59. Avg: 24, Gen Max: 25, Max: 27, Gen. Max Repeated: 20
Regenerating population
Gen: 60. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 1
Gen: 61. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 1
Gen: 62. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 2
Gen: 63. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 3
Gen: 64. Avg: 21, Gen Max: 24, Max: 27, Gen. Max Repeated: 4
Gen: 65. Avg: 21, Gen Max: 24, Max: 27, Gen. Max Repeated: 1
Gen: 66. Avg: 21, Gen Max: 24, Max: 27, Gen. Max Repeated: 2
Gen: 67. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 3
Gen: 68. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 4
Gen: 69. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 5
Gen: 70. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 6
Gen: 71. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 7
Gen: 72. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 8
Gen: 73. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 9
Gen: 74. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 10
Gen: 75. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 11
Gen: 76. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 12
Gen: 77. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 13
Gen: 78. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 14
Gen: 79. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 15
Gen: 80. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 16
Gen: 81. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 1
Gen: 82. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 2
Gen: 83. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 3
Gen: 84. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 4
Gen: 85. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 5
Gen: 86. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 6
Gen: 87. Avg: 25, Gen Max: 27, Max: 27, Gen. Max Repeated: 7
Gen: 88. Avg: 25, Gen Max: 27, Max: 27, Gen. Max Repeated: 8
Gen: 89. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 9
Gen: 90. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 10
Gen: 91. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 11
Gen: 92. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 12
Gen: 93. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 13
Gen: 94. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 14
Gen: 95. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 15
Gen: 96. Avg: 27, Gen Max: 27, Max: 27, Gen. Max Repeated: 16
Gen: 97. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 17
Gen: 98. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 18
Gen: 99. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 19
Gen: 100. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 20
Regenerating population
Gen: 101. Avg: 20, Gen Max: 22, Max: 27, Gen. Max Repeated: 1
Gen: 102. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 1
Gen: 103. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 1
Gen: 104. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 2
Gen: 105. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 3
Gen: 106. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 4
Gen: 107. Avg: 21, Gen Max: 24, Max: 27, Gen. Max Repeated: 5
Gen: 108. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 1
Gen: 109. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 2
Gen: 110. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 3
Gen: 111. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 4
Gen: 112. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 5
Gen: 113. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 6
Gen: 114. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 7
Gen: 115. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 8
Gen: 116. Avg: 22, Gen Max: 24, Max: 27, Gen. Max Repeated: 9
Gen: 117. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 10
Gen: 118. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 11
Gen: 119. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 12
Gen: 120. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 13
Gen: 121. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 14
Gen: 122. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 15
Gen: 123. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 16
Gen: 124. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 17
Gen: 125. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 18
Gen: 126. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 19
Gen: 127. Avg: 23, Gen Max: 24, Max: 27, Gen. Max Repeated: 20
Regenerating population
Gen: 128. Avg: 20, Gen Max: 22, Max: 27, Gen. Max Repeated: 1
Gen: 129. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 1
Gen: 130. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 1
Gen: 131. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 2
Gen: 132. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 3
Gen: 133. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 4
Gen: 134. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 5
Gen: 135. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 6
Gen: 136. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 7
Gen: 137. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 8
Gen: 138. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 9
Gen: 139. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 10
Gen: 140. Avg: 21, Gen Max: 23, Max: 27, Gen. Max Repeated: 11
Gen: 141. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 12
Gen: 142. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 13
Gen: 143. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 14
Gen: 144. Avg: 22, Gen Max: 23, Max: 27, Gen. Max Repeated: 15
Gen: 145. Avg: 22, Gen Max: 27, Max: 27, Gen. Max Repeated: 16
Gen: 146. Avg: 22, Gen Max: 27, Max: 27, Gen. Max Repeated: 1
Gen: 147. Avg: 22, Gen Max: 27, Max: 27, Gen. Max Repeated: 2
Gen: 148. Avg: 22, Gen Max: 27, Max: 27, Gen. Max Repeated: 3
Gen: 149. Avg: 22, Gen Max: 27, Max: 27, Gen. Max Repeated: 4
Gen: 150. Avg: 22, Gen Max: 27, Max: 27, Gen. Max Repeated: 5
Gen: 151. Avg: 22, Gen Max: 27, Max: 27, Gen. Max Repeated: 6
Gen: 152. Avg: 23, Gen Max: 27, Max: 27, Gen. Max Repeated: 7
Gen: 153. Avg: 23, Gen Max: 27, Max: 27, Gen. Max Repeated: 8
Gen: 154. Avg: 23, Gen Max: 27, Max: 27, Gen. Max Repeated: 9
Gen: 155. Avg: 23, Gen Max: 27, Max: 27, Gen. Max Repeated: 10
Gen: 156. Avg: 24, Gen Max: 27, Max: 27, Gen. Max Repeated: 11
Gen: 157. Avg: 25, Gen Max: 27, Max: 27, Gen. Max Repeated: 12
Gen: 158. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 13
Gen: 159. Avg: 26, Gen Max: 27, Max: 27, Gen. Max Repeated: 14
Gen: 160. Avg: 27, Gen Max: 27, Max: 27, Gen. Max Repeated: 15
