Gen: 1. Avg: 122, Gen Max: 124, Max: 124, Gen. Max Repeated: 0
Gen: 2. Avg: 123, Gen Max: 125, Max: 125, Gen. Max Repeated: 1
Gen: 3. Avg: 123, Gen Max: 125, Max: 125, Gen. Max Repeated: 1
Gen: 4. Avg: 123, Gen Max: 125, Max: 125, Gen. Max Repeated: 2
Gen: 5. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 3
Gen: 6. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 1
Gen: 7. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 2
Gen: 8. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 3
Gen: 9. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 4
Gen: 10. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 5
Gen: 11. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 6
Gen: 12. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 7
Gen: 13. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 8
Gen: 14. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 9
Gen: 15. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 10
Gen: 16. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 11
Gen: 17. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 12
Gen: 18. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 13
Gen: 19. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 14
Gen: 20. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 15
Gen: 21. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 16
Gen: 22. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 17
Gen: 23. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 18
Gen: 24. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 19
Gen: 25. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 20
Regenerating population
Gen: 26. Avg: 122, Gen Max: 125, Max: 126, Gen. Max Repeated: 1
Gen: 27. Avg: 123, Gen Max: 125, Max: 126, Gen. Max Repeated: 1
Gen: 28. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 2
Gen: 29. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 1
Gen: 30. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 2
Gen: 31. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 3
Gen: 32. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 4
Gen: 33. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 5
Gen: 34. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 6
Gen: 35. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 7
Gen: 36. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 8
Gen: 37. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 9
Gen: 38. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 10
Gen: 39. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 11
Gen: 40. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 12
Gen: 41. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 13
Gen: 42. Avg: 124, Gen Max: 126, Max: 126, Gen. Max Repeated: 14
Gen: 43. Avg: 124, Gen Max: 126, Max: 126, Gen. Max Repeated: 15
Gen: 44. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 16
Gen: 45. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 17
Gen: 46. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 18
Gen: 47. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 19
Gen: 48. Avg: 123, Gen Max: 126, Max: 126, Gen. Max Repeated: 20
Regenerating population
Gen: 49. Avg: 122, Gen Max: 125, Max: 126, Gen. Max Repeated: 1
Gen: 50. Avg: 123, Gen Max: 125, Max: 126, Gen. Max Repeated: 1
Gen: 51. Avg: 123, Gen Max: 125, Max: 126, Gen. Max Repeated: 2
