Gen: 1. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 0
Gen: 2. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 1
Gen: 3. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 2
Gen: 4. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 3
Gen: 5. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 4
Gen: 6. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 5
Gen: 7. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 6
Gen: 8. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 7
Gen: 9. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 8
Gen: 10. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 9
Gen: 11. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 10
Gen: 12. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 11
Gen: 13. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 12
Gen: 14. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 13
Gen: 15. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 14
Gen: 16. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 15
Gen: 17. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 16
Gen: 18. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 17
Gen: 19. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 18
Gen: 20. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 19
Gen: 21. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 20
Regenerating population
Gen: 22. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 1
Gen: 23. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 2
Gen: 24. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 3
Gen: 25. Avg: 7, Gen Max: 8, Max: 8, Gen. Max Repeated: 4
