Gen: 1. Avg: 20, Gen Max: 22, Max: 22, Gen. Max Repeated: 0
Gen: 2. Avg: 21, Gen Max: 23, Max: 23, Gen. Max Repeated: 1
Gen: 3. Avg: 21, Gen Max: 24, Max: 24, Gen. Max Repeated: 1
Gen: 4. Avg: 21, Gen Max: 24, Max: 24, Gen. Max Repeated: 1
Gen: 5. Avg: 22, Gen Max: 24, Max: 24, Gen. Max Repeated: 2
Gen: 6. Avg: 22, Gen Max: 24, Max: 24, Gen. Max Repeated: 3
Gen: 7. Avg: 22, Gen Max: 24, Max: 24, Gen. Max Repeated: 4
Gen: 8. Avg: 22, Gen Max: 24, Max: 24, Gen. Max Repeated: 5
Gen: 9. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 6
Gen: 10. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 7
Gen: 11. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 8
Gen: 12. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 9
Gen: 13. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 10
Gen: 14. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 11
Gen: 15. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 12
Gen: 16. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 13
Gen: 17. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 14
Gen: 18. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 15
Gen: 19. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 16
Gen: 20. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 17
Gen: 21. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 18
Gen: 22. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 19
Gen: 23. Avg: 23, Gen Max: 24, Max: 24, Gen. Max Repeated: 20
Regenerating population
Gen: 24. Avg: 20, Gen Max: 22, Max: 24, Gen. Max Repeated: 1
Gen: 25. Avg: 21, Gen Max: 23, Max: 24, Gen. Max Repeated: 1
Gen: 26. Avg: 21, Gen Max: 24, Max: 24, Gen. Max Repeated: 1
Gen: 27. Avg: 21, Gen Max: 31, Max: 31, Gen. Max Repeated: 1
Gen: 28. Avg: 22, Gen Max: 31, Max: 31, Gen. Max Repeated: 1
Gen: 29. Avg: 22, Gen Max: 31, Max: 31, Gen. Max Repeated: 2
Gen: 30. Avg: 22, Gen Max: 31, Max: 31, Gen. Max Repeated: 3
Gen: 31. Avg: 23, Gen Max: 31, Max: 31, Gen. Max Repeated: 4
Gen: 32. Avg: 25, Gen Max: 31, Max: 31, Gen. Max Repeated: 5
Gen: 33. Avg: 28, Gen Max: 31, Max: 31, Gen. Max Repeated: 6
Gen: 34. Avg: 30, Gen Max: 31, Max: 31, Gen. Max Repeated: 7
Gen: 35. Avg: 30, Gen Max: 31, Max: 31, Gen. Max Repeated: 8
Gen: 36. Avg: 31, Gen Max: 31, Max: 31, Gen. Max Repeated: 9
