Gen: 1. Avg: 23, Gen Max: 40, Max: 40, Gen. Max Repeated: 0
Gen: 2. Avg: 28, Gen Max: 40, Max: 40, Gen. Max Repeated: 1
Gen: 3. Avg: 37, Gen Max: 40, Max: 40, Gen. Max Repeated: 2
Gen: 4. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 3
Gen: 5. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 4
Gen: 6. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 5
Gen: 7. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 6
Gen: 8. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 7
Gen: 9. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 8
Gen: 10. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 9
Gen: 11. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 10
Gen: 12. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 11
Gen: 13. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 12
Gen: 14. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 13
Gen: 15. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 14
Gen: 16. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 15
Gen: 17. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 16
Gen: 18. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 17
Gen: 19. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 18
Gen: 20. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 19
Gen: 21. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 20
Regenerating population
Gen: 22. Avg: 23, Gen Max: 40, Max: 40, Gen. Max Repeated: 1
Gen: 23. Avg: 27, Gen Max: 40, Max: 40, Gen. Max Repeated: 2
Gen: 24. Avg: 35, Gen Max: 40, Max: 40, Gen. Max Repeated: 3
Gen: 25. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 4
Gen: 26. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 5
Gen: 27. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 6
Gen: 28. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 7
Gen: 29. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 8
Gen: 30. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 9
Gen: 31. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 10
Gen: 32. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 11
Gen: 33. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 12
Gen: 34. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 13
Gen: 35. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 14
Gen: 36. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 15
Gen: 37. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 16
Gen: 38. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 17
Gen: 39. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 18
Gen: 40. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 19
Gen: 41. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 20
Regenerating population
Gen: 42. Avg: 22, Gen Max: 31, Max: 40, Gen. Max Repeated: 1
Gen: 43. Avg: 25, Gen Max: 40, Max: 40, Gen. Max Repeated: 1
Gen: 44. Avg: 32, Gen Max: 40, Max: 40, Gen. Max Repeated: 1
Gen: 45. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 2
Gen: 46. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 3
Gen: 47. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 4
Gen: 48. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 5
Gen: 49. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 6
Gen: 50. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 7
Gen: 51. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 8
Gen: 52. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 9
Gen: 53. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 10
Gen: 54. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 11
Gen: 55. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 12
Gen: 56. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 13
Gen: 57. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 14
Gen: 58. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 15
Gen: 59. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 16
Gen: 60. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 17
Gen: 61. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 18
Gen: 62. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 19
Gen: 63. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 20
Regenerating population
Gen: 64. Avg: 23, Gen Max: 40, Max: 40, Gen. Max Repeated: 1
Gen: 65. Avg: 27, Gen Max: 40, Max: 40, Gen. Max Repeated: 2
Gen: 66. Avg: 35, Gen Max: 40, Max: 40, Gen. Max Repeated: 3
Gen: 67. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 4
Gen: 68. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 5
Gen: 69. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 6
Gen: 70. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 7
Gen: 71. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 8
Gen: 72. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 9
Gen: 73. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 10
Gen: 74. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 11
Gen: 75. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 12
Gen: 76. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 13
Gen: 77. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 14
Gen: 78. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 15
Gen: 79. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 16
Gen: 80. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 17
Gen: 81. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 18
Gen: 82. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 19
Gen: 83. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 20
Regenerating population
Gen: 84. Avg: 23, Gen Max: 40, Max: 40, Gen. Max Repeated: 1
Gen: 85. Avg: 28, Gen Max: 40, Max: 40, Gen. Max Repeated: 2
Gen: 86. Avg: 36, Gen Max: 40, Max: 40, Gen. Max Repeated: 3
Gen: 87. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 4
Gen: 88. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 5
Gen: 89. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 6
Gen: 90. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 7
Gen: 91. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 8
Gen: 92. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 9
Gen: 93. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 10
Gen: 94. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 11
Gen: 95. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 12
Gen: 96. Avg: 40, Gen Max: 40, Max: 40, Gen. Max Repeated: 13
Gen: 97. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 14
Gen: 98. Avg: 39, Gen Max: 40, Max: 40, Gen. Max Repeated: 15
