Gen: 0. Avg: 52, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 1. Avg: 53, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 2. Avg: 53, Gen Max: 58, Max: 58, Gen. Max Repeated: 2
Gen: 3. Avg: 53, Gen Max: 59, Max: 59, Gen. Max Repeated: 1
Gen: 4. Avg: 53, Gen Max: 59, Max: 59, Gen. Max Repeated: 1
Gen: 5. Avg: 53, Gen Max: 59, Max: 59, Gen. Max Repeated: 2
Gen: 6. Avg: 54, Gen Max: 59, Max: 59, Gen. Max Repeated: 3
Gen: 7. Avg: 54, Gen Max: 59, Max: 59, Gen. Max Repeated: 4
Gen: 8. Avg: 54, Gen Max: 59, Max: 59, Gen. Max Repeated: 5
Gen: 9. Avg: 54, Gen Max: 59, Max: 59, Gen. Max Repeated: 6
Gen: 10. Avg: 54, Gen Max: 59, Max: 59, Gen. Max Repeated: 7
Gen: 11. Avg: 54, Gen Max: 59, Max: 59, Gen. Max Repeated: 8
Gen: 12. Avg: 55, Gen Max: 60, Max: 60, Gen. Max Repeated: 9
Gen: 13. Avg: 55, Gen Max: 61, Max: 61, Gen. Max Repeated: 1
Gen: 14. Avg: 55, Gen Max: 61, Max: 61, Gen. Max Repeated: 1
Gen: 15. Avg: 55, Gen Max: 61, Max: 61, Gen. Max Repeated: 2
Gen: 16. Avg: 55, Gen Max: 61, Max: 61, Gen. Max Repeated: 3
Gen: 17. Avg: 55, Gen Max: 61, Max: 61, Gen. Max Repeated: 4
Gen: 18. Avg: 55, Gen Max: 61, Max: 61, Gen. Max Repeated: 5
Gen: 19. Avg: 56, Gen Max: 61, Max: 61, Gen. Max Repeated: 6
Gen: 20. Avg: 56, Gen Max: 61, Max: 61, Gen. Max Repeated: 7
Gen: 21. Avg: 57, Gen Max: 61, Max: 61, Gen. Max Repeated: 8
Gen: 22. Avg: 57, Gen Max: 61, Max: 61, Gen. Max Repeated: 9
Gen: 23. Avg: 57, Gen Max: 61, Max: 61, Gen. Max Repeated: 10
Gen: 24. Avg: 58, Gen Max: 61, Max: 61, Gen. Max Repeated: 11
Gen: 25. Avg: 58, Gen Max: 62, Max: 62, Gen. Max Repeated: 12
Gen: 26. Avg: 59, Gen Max: 62, Max: 62, Gen. Max Repeated: 1
Gen: 27. Avg: 59, Gen Max: 62, Max: 62, Gen. Max Repeated: 2
Gen: 28. Avg: 59, Gen Max: 62, Max: 62, Gen. Max Repeated: 3
Gen: 29. Avg: 60, Gen Max: 62, Max: 62, Gen. Max Repeated: 4
Gen: 30. Avg: 60, Gen Max: 62, Max: 62, Gen. Max Repeated: 5
Gen: 31. Avg: 60, Gen Max: 62, Max: 62, Gen. Max Repeated: 6
Gen: 32. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 7
Gen: 33. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 8
Gen: 34. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 9
Gen: 35. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 10
Gen: 36. Avg: 62, Gen Max: 62, Max: 62, Gen. Max Repeated: 11
Gen: 37. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 12
Gen: 38. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 13
Gen: 39. Avg: 62, Gen Max: 62, Max: 62, Gen. Max Repeated: 14
Gen: 40. Avg: 62, Gen Max: 62, Max: 62, Gen. Max Repeated: 15
Gen: 41. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 16
Gen: 42. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 17
Gen: 43. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 18
Gen: 44. Avg: 61, Gen Max: 62, Max: 62, Gen. Max Repeated: 19
Regenerating population
Gen: 45. Avg: 52, Gen Max: 55, Max: 62, Gen. Max Repeated: 1
Gen: 46. Avg: 53, Gen Max: 57, Max: 62, Gen. Max Repeated: 1
Gen: 47. Avg: 53, Gen Max: 57, Max: 62, Gen. Max Repeated: 1
Gen: 48. Avg: 53, Gen Max: 57, Max: 62, Gen. Max Repeated: 2
Gen: 49. Avg: 54, Gen Max: 59, Max: 62, Gen. Max Repeated: 3
Gen: 50. Avg: 54, Gen Max: 59, Max: 62, Gen. Max Repeated: 1
Gen: 51. Avg: 54, Gen Max: 59, Max: 62, Gen. Max Repeated: 2
Gen: 52. Avg: 55, Gen Max: 59, Max: 62, Gen. Max Repeated: 3
Gen: 53. Avg: 54, Gen Max: 60, Max: 62, Gen. Max Repeated: 4
Gen: 54. Avg: 55, Gen Max: 60, Max: 62, Gen. Max Repeated: 1
Gen: 55. Avg: 56, Gen Max: 60, Max: 62, Gen. Max Repeated: 2
Gen: 56. Avg: 56, Gen Max: 60, Max: 62, Gen. Max Repeated: 3
Gen: 57. Avg: 57, Gen Max: 60, Max: 62, Gen. Max Repeated: 4
Gen: 58. Avg: 58, Gen Max: 60, Max: 62, Gen. Max Repeated: 5
Gen: 59. Avg: 58, Gen Max: 60, Max: 62, Gen. Max Repeated: 6
Gen: 60. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 7
Gen: 61. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 8
Gen: 62. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 9
Gen: 63. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 10
Gen: 64. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 11
Gen: 65. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 12
Gen: 66. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 13
Gen: 67. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 14
Gen: 68. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 15
Gen: 69. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 16
Gen: 70. Avg: 59, Gen Max: 60, Max: 62, Gen. Max Repeated: 17
