Gen: 0. Avg: 48, Gen Max: 52, Max: 52, Gen. Max Repeated: 1
Gen: 1. Avg: 53, Gen Max: 59, Max: 59, Gen. Max Repeated: 1
Gen: 2. Avg: 56, Gen Max: 61, Max: 61, Gen. Max Repeated: 1
Gen: 3. Avg: 57, Gen Max: 62, Max: 62, Gen. Max Repeated: 1
Gen: 4. Avg: 59, Gen Max: 63, Max: 63, Gen. Max Repeated: 1
Gen: 5. Avg: 60, Gen Max: 64, Max: 64, Gen. Max Repeated: 1
Gen: 6. Avg: 61, Gen Max: 64, Max: 64, Gen. Max Repeated: 1
Gen: 7. Avg: 62, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 8. Avg: 62, Gen Max: 66, Max: 66, Gen. Max Repeated: 1
Gen: 9. Avg: 62, Gen Max: 66, Max: 66, Gen. Max Repeated: 1
Gen: 10. Avg: 63, Gen Max: 67, Max: 67, Gen. Max Repeated: 2
Gen: 11. Avg: 64, Gen Max: 67, Max: 67, Gen. Max Repeated: 1
Gen: 12. Avg: 65, Gen Max: 67, Max: 67, Gen. Max Repeated: 2
Gen: 13. Avg: 66, Gen Max: 68, Max: 68, Gen. Max Repeated: 3
Gen: 14. Avg: 66, Gen Max: 68, Max: 68, Gen. Max Repeated: 1
Gen: 15. Avg: 66, Gen Max: 68, Max: 68, Gen. Max Repeated: 2
Gen: 16. Avg: 66, Gen Max: 68, Max: 68, Gen. Max Repeated: 3
Gen: 17. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 4
Gen: 18. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 5
Gen: 19. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 6
Gen: 20. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 7
Gen: 21. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 8
Gen: 22. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 9
Gen: 23. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 10
Gen: 24. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 11
Gen: 25. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 12
Gen: 26. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 13
Gen: 27. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 14
Gen: 28. Avg: 67, Gen Max: 68, Max: 68, Gen. Max Repeated: 15
