Gen: 0. Avg: 29, Gen Max: 32, Max: 32, Gen. Max Repeated: 1
Gen: 1. Avg: 30, Gen Max: 34, Max: 34, Gen. Max Repeated: 1
Gen: 2. Avg: 32, Gen Max: 34, Max: 34, Gen. Max Repeated: 1
Gen: 3. Avg: 32, Gen Max: 35, Max: 35, Gen. Max Repeated: 2
Gen: 4. Avg: 32, Gen Max: 35, Max: 35, Gen. Max Repeated: 1
Gen: 5. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 6. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 1
Gen: 7. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 8. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 3
Gen: 9. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 4
Gen: 10. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 5
Gen: 11. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 6
Gen: 12. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 7
Gen: 13. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 8
Gen: 14. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 9
Gen: 15. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 10
Gen: 16. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 11
Gen: 17. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 12
Gen: 18. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 13
Gen: 19. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 14
Gen: 20. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 15
Gen: 21. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 16
Gen: 22. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 17
Gen: 23. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 18
Gen: 24. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 19
Regenerating population
Gen: 25. Avg: 29, Gen Max: 32, Max: 36, Gen. Max Repeated: 1
Gen: 26. Avg: 31, Gen Max: 34, Max: 36, Gen. Max Repeated: 1
Gen: 27. Avg: 31, Gen Max: 34, Max: 36, Gen. Max Repeated: 1
Gen: 28. Avg: 32, Gen Max: 35, Max: 36, Gen. Max Repeated: 2
Gen: 29. Avg: 32, Gen Max: 35, Max: 36, Gen. Max Repeated: 1
Gen: 30. Avg: 33, Gen Max: 35, Max: 36, Gen. Max Repeated: 2
Gen: 31. Avg: 33, Gen Max: 35, Max: 36, Gen. Max Repeated: 3
Gen: 32. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 4
Gen: 33. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 1
Gen: 34. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 35. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 3
Gen: 36. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 4
Gen: 37. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 5
Gen: 38. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 6
Gen: 39. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 7
Gen: 40. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 8
Gen: 41. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 9
Gen: 42. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 10
Gen: 43. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 11
Gen: 44. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 12
Gen: 45. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 13
Gen: 46. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 14
Gen: 47. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 15
Gen: 48. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 16
Gen: 49. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 17
Gen: 50. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 18
Gen: 51. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 19
Regenerating population
Gen: 52. Avg: 29, Gen Max: 32, Max: 36, Gen. Max Repeated: 1
Gen: 53. Avg: 31, Gen Max: 33, Max: 36, Gen. Max Repeated: 1
Gen: 54. Avg: 31, Gen Max: 34, Max: 36, Gen. Max Repeated: 1
Gen: 55. Avg: 32, Gen Max: 34, Max: 36, Gen. Max Repeated: 1
Gen: 56. Avg: 33, Gen Max: 35, Max: 36, Gen. Max Repeated: 2
Gen: 57. Avg: 33, Gen Max: 35, Max: 36, Gen. Max Repeated: 1
Gen: 58. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 59. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 1
Gen: 60. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 61. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 3
Gen: 62. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 4
Gen: 63. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 5
Gen: 64. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 6
Gen: 65. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 7
Gen: 66. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 8
Gen: 67. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 9
Gen: 68. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 10
Gen: 69. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 11
Gen: 70. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 12
Gen: 71. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 13
Gen: 72. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 14
Gen: 73. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 15
Gen: 74. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 16
Gen: 75. Avg: 36, Gen Max: 36, Max: 36, Gen. Max Repeated: 17
Gen: 76. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 18
Gen: 77. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 19
Regenerating population
Gen: 78. Avg: 29, Gen Max: 32, Max: 36, Gen. Max Repeated: 1
Gen: 79. Avg: 30, Gen Max: 34, Max: 36, Gen. Max Repeated: 1
Gen: 80. Avg: 32, Gen Max: 35, Max: 36, Gen. Max Repeated: 1
Gen: 81. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 1
Gen: 82. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 1
Gen: 83. Avg: 33, Gen Max: 36, Max: 36, Gen. Max Repeated: 2
Gen: 84. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 3
Gen: 85. Avg: 34, Gen Max: 36, Max: 36, Gen. Max Repeated: 4
Gen: 86. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 5
Gen: 87. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 6
Gen: 88. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 7
Gen: 89. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 8
Gen: 90. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 9
Gen: 91. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 10
Gen: 92. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 11
Gen: 93. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 12
Gen: 94. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 13
Gen: 95. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 14
Gen: 96. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 15
Gen: 97. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 16
Gen: 98. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 17
Gen: 99. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 18
Gen: 100. Avg: 35, Gen Max: 36, Max: 36, Gen. Max Repeated: 19
Regenerating population
