Gen: 0. Avg: 57, Gen Max: 74, Max: 74, Gen. Max Repeated: 1
Gen: 1. Avg: 79, Gen Max: 100, Max: 100, Gen. Max Repeated: 1
Gen: 2. Avg: 97, Gen Max: 100, Max: 100, Gen. Max Repeated: 1
Gen: 3. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 2
Gen: 4. Avg: 98, Gen Max: 100, Max: 100, Gen. Max Repeated: 3
Gen: 5. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 4
Gen: 6. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 5
Gen: 7. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 6
Gen: 8. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 7
Gen: 9. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 8
Gen: 10. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 9
Gen: 11. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 10
Gen: 12. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 11
Gen: 13. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 12
Gen: 14. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 13
Gen: 15. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 14
Gen: 16. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 15
Gen: 17. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 16
Gen: 18. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 17
Gen: 19. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 18
Gen: 20. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 19
Regenerating population
Gen: 21. Avg: 57, Gen Max: 79, Max: 100, Gen. Max Repeated: 1
Gen: 22. Avg: 79, Gen Max: 100, Max: 100, Gen. Max Repeated: 1
Gen: 23. Avg: 98, Gen Max: 100, Max: 100, Gen. Max Repeated: 1
Gen: 24. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 2
Gen: 25. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 3
Gen: 26. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 4
Gen: 27. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 5
Gen: 28. Avg: 98, Gen Max: 100, Max: 100, Gen. Max Repeated: 6
Gen: 29. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 7
Gen: 30. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 8
Gen: 31. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 9
Gen: 32. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 10
Gen: 33. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 11
Gen: 34. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 12
Gen: 35. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 13
Gen: 36. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 14
Gen: 37. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 15
Gen: 38. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 16
Gen: 39. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 17
Gen: 40. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 18
Gen: 41. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 19
Regenerating population
Gen: 42. Avg: 57, Gen Max: 84, Max: 100, Gen. Max Repeated: 1
Gen: 43. Avg: 78, Gen Max: 100, Max: 100, Gen. Max Repeated: 1
Gen: 44. Avg: 98, Gen Max: 100, Max: 100, Gen. Max Repeated: 1
Gen: 45. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 2
Gen: 46. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 3
Gen: 47. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 4
Gen: 48. Avg: 98, Gen Max: 100, Max: 100, Gen. Max Repeated: 5
Gen: 49. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 6
Gen: 50. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 7
Gen: 51. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 8
Gen: 52. Avg: 100, Gen Max: 100, Max: 100, Gen. Max Repeated: 9
Gen: 53. Avg: 99, Gen Max: 100, Max: 100, Gen. Max Repeated: 10
Gen: 54. Avg: 98, Gen Max: 100, Max: 100, Gen. Max Repeated: 11
