Gen: 0. Avg: 42, Gen Max: 45, Max: 45, Gen. Max Repeated: 1
Gen: 1. Avg: 43, Gen Max: 46, Max: 46, Gen. Max Repeated: 1
Gen: 2. Avg: 44, Gen Max: 47, Max: 47, Gen. Max Repeated: 1
Gen: 3. Avg: 44, Gen Max: 47, Max: 47, Gen. Max Repeated: 1
Gen: 4. Avg: 44, Gen Max: 49, Max: 49, Gen. Max Repeated: 2
Gen: 5. Avg: 44, Gen Max: 50, Max: 50, Gen. Max Repeated: 1
Gen: 6. Avg: 45, Gen Max: 50, Max: 50, Gen. Max Repeated: 1
Gen: 7. Avg: 46, Gen Max: 51, Max: 51, Gen. Max Repeated: 2
Gen: 8. Avg: 47, Gen Max: 51, Max: 51, Gen. Max Repeated: 1
Gen: 9. Avg: 47, Gen Max: 51, Max: 51, Gen. Max Repeated: 2
Gen: 10. Avg: 48, Gen Max: 51, Max: 51, Gen. Max Repeated: 3
Gen: 11. Avg: 49, Gen Max: 51, Max: 51, Gen. Max Repeated: 4
Gen: 12. Avg: 50, Gen Max: 51, Max: 51, Gen. Max Repeated: 5
Gen: 13. Avg: 50, Gen Max: 52, Max: 52, Gen. Max Repeated: 6
Gen: 14. Avg: 50, Gen Max: 52, Max: 52, Gen. Max Repeated: 1
Gen: 15. Avg: 50, Gen Max: 52, Max: 52, Gen. Max Repeated: 2
Gen: 16. Avg: 50, Gen Max: 52, Max: 52, Gen. Max Repeated: 3
Gen: 17. Avg: 51, Gen Max: 52, Max: 52, Gen. Max Repeated: 4
Gen: 18. Avg: 51, Gen Max: 52, Max: 52, Gen. Max Repeated: 5
Gen: 19. Avg: 51, Gen Max: 52, Max: 52, Gen. Max Repeated: 6
Gen: 20. Avg: 51, Gen Max: 52, Max: 52, Gen. Max Repeated: 7
Gen: 21. Avg: 51, Gen Max: 53, Max: 53, Gen. Max Repeated: 8
Gen: 22. Avg: 51, Gen Max: 53, Max: 53, Gen. Max Repeated: 1
Gen: 23. Avg: 51, Gen Max: 53, Max: 53, Gen. Max Repeated: 2
Gen: 24. Avg: 51, Gen Max: 53, Max: 53, Gen. Max Repeated: 3
Gen: 25. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 4
Gen: 26. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 5
Gen: 27. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 6
Gen: 28. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 7
Gen: 29. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 8
Gen: 30. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 9
Gen: 31. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 10
Gen: 32. Avg: 53, Gen Max: 53, Max: 53, Gen. Max Repeated: 11
Gen: 33. Avg: 53, Gen Max: 53, Max: 53, Gen. Max Repeated: 12
Gen: 34. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 13
Gen: 35. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 14
Gen: 36. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 15
Gen: 37. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 16
Gen: 38. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 17
Gen: 39. Avg: 52, Gen Max: 53, Max: 53, Gen. Max Repeated: 18
Gen: 40. Avg: 53, Gen Max: 53, Max: 53, Gen. Max Repeated: 19
Regenerating population
Gen: 41. Avg: 42, Gen Max: 45, Max: 53, Gen. Max Repeated: 1
Gen: 42. Avg: 43, Gen Max: 46, Max: 53, Gen. Max Repeated: 1
Gen: 43. Avg: 43, Gen Max: 47, Max: 53, Gen. Max Repeated: 1
Gen: 44. Avg: 43, Gen Max: 47, Max: 53, Gen. Max Repeated: 1
Gen: 45. Avg: 44, Gen Max: 48, Max: 53, Gen. Max Repeated: 2
Gen: 46. Avg: 44, Gen Max: 49, Max: 53, Gen. Max Repeated: 1
Gen: 47. Avg: 45, Gen Max: 49, Max: 53, Gen. Max Repeated: 1
Gen: 48. Avg: 45, Gen Max: 50, Max: 53, Gen. Max Repeated: 2
Gen: 49. Avg: 46, Gen Max: 50, Max: 53, Gen. Max Repeated: 1
Gen: 50. Avg: 46, Gen Max: 50, Max: 53, Gen. Max Repeated: 2
Gen: 51. Avg: 46, Gen Max: 50, Max: 53, Gen. Max Repeated: 3
Gen: 52. Avg: 46, Gen Max: 50, Max: 53, Gen. Max Repeated: 4
Gen: 53. Avg: 46, Gen Max: 50, Max: 53, Gen. Max Repeated: 5
Gen: 54. Avg: 47, Gen Max: 50, Max: 53, Gen. Max Repeated: 6
Gen: 55. Avg: 47, Gen Max: 50, Max: 53, Gen. Max Repeated: 7
Gen: 56. Avg: 47, Gen Max: 51, Max: 53, Gen. Max Repeated: 8
Gen: 57. Avg: 47, Gen Max: 52, Max: 53, Gen. Max Repeated: 1
Gen: 58. Avg: 48, Gen Max: 52, Max: 53, Gen. Max Repeated: 1
Gen: 59. Avg: 49, Gen Max: 52, Max: 53, Gen. Max Repeated: 2
Gen: 60. Avg: 50, Gen Max: 52, Max: 53, Gen. Max Repeated: 3
Gen: 61. Avg: 50, Gen Max: 52, Max: 53, Gen. Max Repeated: 4
Gen: 62. Avg: 50, Gen Max: 52, Max: 53, Gen. Max Repeated: 5
Gen: 63. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 6
Gen: 64. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 7
Gen: 65. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 8
Gen: 66. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 9
Gen: 67. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 10
Gen: 68. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 11
Gen: 69. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 12
Gen: 70. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 13
Gen: 71. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 14
Gen: 72. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 15
Gen: 73. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 16
Gen: 74. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 17
Gen: 75. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 18
Gen: 76. Avg: 51, Gen Max: 52, Max: 53, Gen. Max Repeated: 19
Regenerating population
Gen: 77. Avg: 42, Gen Max: 45, Max: 53, Gen. Max Repeated: 1
