Gen: 0. Avg: 17, Gen Max: 19, Max: 19, Gen. Max Repeated: 1
Gen: 1. Avg: 17, Gen Max: 19, Max: 19, Gen. Max Repeated: 1
Gen: 2. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 2
Gen: 3. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 1
Gen: 4. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 2
Gen: 5. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 3
Gen: 6. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 4
Gen: 7. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 5
Gen: 8. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 6
Gen: 9. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 7
Gen: 10. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 8
Gen: 11. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 9
Gen: 12. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 10
Gen: 13. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 11
Gen: 14. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 12
Gen: 15. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 13
Gen: 16. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 14
Gen: 17. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 15
Gen: 18. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 16
Gen: 19. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 17
Gen: 20. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 18
Gen: 21. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 19
Regenerating population
Gen: 22. Avg: 17, Gen Max: 19, Max: 20, Gen. Max Repeated: 1
Gen: 23. Avg: 17, Gen Max: 19, Max: 20, Gen. Max Repeated: 1
Gen: 24. Avg: 17, Gen Max: 19, Max: 20, Gen. Max Repeated: 2
Gen: 25. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 3
Gen: 26. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 4
Gen: 27. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 5
Gen: 28. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 6
Gen: 29. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 7
Gen: 30. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 1
Gen: 31. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 2
Gen: 32. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 3
Gen: 33. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 4
Gen: 34. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 5
Gen: 35. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 6
Gen: 36. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 7
Gen: 37. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 8
Gen: 38. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 9
Gen: 39. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 10
Gen: 40. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 11
Gen: 41. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 12
Gen: 42. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 13
Gen: 43. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 14
Gen: 44. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 15
Gen: 45. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 16
Gen: 46. Avg: 20, Gen Max: 20, Max: 20, Gen. Max Repeated: 17
Gen: 47. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 18
Gen: 48. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 19
Regenerating population
Gen: 49. Avg: 17, Gen Max: 19, Max: 20, Gen. Max Repeated: 1
Gen: 50. Avg: 17, Gen Max: 19, Max: 20, Gen. Max Repeated: 1
Gen: 51. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 2
Gen: 52. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 3
Gen: 53. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 4
Gen: 54. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 5
Gen: 55. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 6
Gen: 56. Avg: 18, Gen Max: 19, Max: 20, Gen. Max Repeated: 7
Gen: 57. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 8
Gen: 58. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 1
Gen: 59. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 2
Gen: 60. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 3
Gen: 61. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 4
Gen: 62. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 5
Gen: 63. Avg: 18, Gen Max: 20, Max: 20, Gen. Max Repeated: 6
Gen: 64. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 7
Gen: 65. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 8
Gen: 66. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 9
Gen: 67. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 10
Gen: 68. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 11
Gen: 69. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 12
Gen: 70. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 13
Gen: 71. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 14
Gen: 72. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 15
Gen: 73. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 16
Gen: 74. Avg: 19, Gen Max: 20, Max: 20, Gen. Max Repeated: 17
Gen: 75. Avg: 20, Gen Max: 20, Max: 20, Gen. Max Repeated: 18
