Gen: 0. Avg: 11, Gen Max: 12, Max: 12, Gen. Max Repeated: 1
Gen: 1. Avg: 11, Gen Max: 12, Max: 12, Gen. Max Repeated: 1
Gen: 2. Avg: 11, Gen Max: 12, Max: 12, Gen. Max Repeated: 2
Gen: 3. Avg: 11, Gen Max: 12, Max: 12, Gen. Max Repeated: 3
Gen: 4. Avg: 11, Gen Max: 12, Max: 12, Gen. Max Repeated: 4
Gen: 5. Avg: 11, Gen Max: 12, Max: 12, Gen. Max Repeated: 5
Gen: 6. Avg: 11, Gen Max: 12, Max: 12, Gen. Max Repeated: 6
Gen: 7. Avg: 11, Gen Max: 12, Max: 12, Gen. Max Repeated: 7
Gen: 8. Avg: 11, Gen Max: 12, Max: 12, Gen. Max Repeated: 8
Gen: 9. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 9
Gen: 10. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 1
Gen: 11. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 2
Gen: 12. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 3
Gen: 13. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 4
Gen: 14. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 5
Gen: 15. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 6
Gen: 16. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 7
Gen: 17. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 8
Gen: 18. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 9
Gen: 19. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 10
Gen: 20. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 11
Gen: 21. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 12
Gen: 22. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 13
Gen: 23. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 14
Gen: 24. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 15
Gen: 25. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 16
Gen: 26. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 17
Gen: 27. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 18
Gen: 28. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 19
Regenerating population
Gen: 29. Avg: 11, Gen Max: 12, Max: 13, Gen. Max Repeated: 1
Gen: 30. Avg: 11, Gen Max: 12, Max: 13, Gen. Max Repeated: 1
Gen: 31. Avg: 11, Gen Max: 12, Max: 13, Gen. Max Repeated: 2
Gen: 32. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 3
Gen: 33. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 1
Gen: 34. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 2
Gen: 35. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 3
Gen: 36. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 4
Gen: 37. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 5
Gen: 38. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 6
Gen: 39. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 7
Gen: 40. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 8
Gen: 41. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 9
Gen: 42. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 10
Gen: 43. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 11
Gen: 44. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 12
Gen: 45. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 13
Gen: 46. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 14
Gen: 47. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 15
Gen: 48. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 16
Gen: 49. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 17
Gen: 50. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 18
Gen: 51. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 19
Regenerating population
Gen: 52. Avg: 11, Gen Max: 12, Max: 13, Gen. Max Repeated: 1
Gen: 53. Avg: 11, Gen Max: 12, Max: 13, Gen. Max Repeated: 1
Gen: 54. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 2
Gen: 55. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 1
Gen: 56. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 2
Gen: 57. Avg: 11, Gen Max: 13, Max: 13, Gen. Max Repeated: 3
Gen: 58. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 4
Gen: 59. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 5
Gen: 60. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 6
Gen: 61. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 7
Gen: 62. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 8
Gen: 63. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 9
Gen: 64. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 10
Gen: 65. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 11
Gen: 66. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 12
Gen: 67. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 13
Gen: 68. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 14
Gen: 69. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 15
Gen: 70. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 16
Gen: 71. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 17
Gen: 72. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 18
Gen: 73. Avg: 12, Gen Max: 13, Max: 13, Gen. Max Repeated: 19
Regenerating population
Gen: 74. Avg: 11, Gen Max: 12, Max: 13, Gen. Max Repeated: 1
