Gen: 0. Avg: 55, Gen Max: 70, Max: 70, Gen. Max Repeated: 1
Gen: 1. Avg: 66, Gen Max: 70, Max: 70, Gen. Max Repeated: 1
Gen: 2. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 2
Gen: 3. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 3
Gen: 4. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 4
Gen: 5. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 5
Gen: 6. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 6
Gen: 7. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 7
Gen: 8. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 8
Gen: 9. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 9
Gen: 10. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 10
Gen: 11. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 11
Gen: 12. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 12
Gen: 13. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 13
Gen: 14. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 14
Gen: 15. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 15
Gen: 16. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 16
Gen: 17. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 17
Gen: 18. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 18
Gen: 19. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 19
Regenerating population
Gen: 20. Avg: 54, Gen Max: 70, Max: 70, Gen. Max Repeated: 1
Gen: 21. Avg: 66, Gen Max: 70, Max: 70, Gen. Max Repeated: 2
Gen: 22. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 3
Gen: 23. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 4
Gen: 24. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 5
Gen: 25. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 6
Gen: 26. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 7
Gen: 27. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 8
Gen: 28. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 9
Gen: 29. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 10
Gen: 30. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 11
Gen: 31. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 12
Gen: 32. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 13
Gen: 33. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 14
Gen: 34. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 15
Gen: 35. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 16
Gen: 36. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 17
Gen: 37. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 18
Gen: 38. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 19
Regenerating population
Gen: 39. Avg: 54, Gen Max: 70, Max: 70, Gen. Max Repeated: 1
Gen: 40. Avg: 64, Gen Max: 70, Max: 70, Gen. Max Repeated: 2
Gen: 41. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 3
Gen: 42. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 4
Gen: 43. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 5
Gen: 44. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 6
Gen: 45. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 7
Gen: 46. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 8
Gen: 47. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 9
Gen: 48. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 10
Gen: 49. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 11
Gen: 50. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 12
Gen: 51. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 13
Gen: 52. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 14
Gen: 53. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 15
Gen: 54. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 16
Gen: 55. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 17
Gen: 56. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 18
Gen: 57. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 19
Regenerating population
Gen: 58. Avg: 54, Gen Max: 70, Max: 70, Gen. Max Repeated: 1
Gen: 59. Avg: 66, Gen Max: 70, Max: 70, Gen. Max Repeated: 2
Gen: 60. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 3
Gen: 61. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 4
Gen: 62. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 5
Gen: 63. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 6
Gen: 64. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 7
Gen: 65. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 8
Gen: 66. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 9
Gen: 67. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 10
Gen: 68. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 11
Gen: 69. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 12
