Gen: 0. Avg: 59, Gen Max: 62, Max: 62, Gen. Max Repeated: 1
Gen: 1. Avg: 59, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 2. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 1
Gen: 3. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 2
Gen: 4. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 3
Gen: 5. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 4
Gen: 6. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 5
Gen: 7. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 6
Gen: 8. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 7
Gen: 9. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 8
Gen: 10. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 9
Gen: 11. Avg: 60, Gen Max: 65, Max: 65, Gen. Max Repeated: 10
Gen: 12. Avg: 61, Gen Max: 66, Max: 66, Gen. Max Repeated: 11
Gen: 13. Avg: 61, Gen Max: 66, Max: 66, Gen. Max Repeated: 1
Gen: 14. Avg: 61, Gen Max: 66, Max: 66, Gen. Max Repeated: 2
Gen: 15. Avg: 62, Gen Max: 66, Max: 66, Gen. Max Repeated: 3
Gen: 16. Avg: 62, Gen Max: 68, Max: 68, Gen. Max Repeated: 4
Gen: 17. Avg: 62, Gen Max: 68, Max: 68, Gen. Max Repeated: 1
Gen: 18. Avg: 62, Gen Max: 68, Max: 68, Gen. Max Repeated: 2
Gen: 19. Avg: 63, Gen Max: 68, Max: 68, Gen. Max Repeated: 3
Gen: 20. Avg: 64, Gen Max: 68, Max: 68, Gen. Max Repeated: 4
Gen: 21. Avg: 65, Gen Max: 69, Max: 69, Gen. Max Repeated: 5
Gen: 22. Avg: 66, Gen Max: 69, Max: 69, Gen. Max Repeated: 1
Gen: 23. Avg: 67, Gen Max: 69, Max: 69, Gen. Max Repeated: 2
Gen: 24. Avg: 67, Gen Max: 69, Max: 69, Gen. Max Repeated: 3
Gen: 25. Avg: 67, Gen Max: 69, Max: 69, Gen. Max Repeated: 4
Gen: 26. Avg: 67, Gen Max: 69, Max: 69, Gen. Max Repeated: 5
Gen: 27. Avg: 67, Gen Max: 69, Max: 69, Gen. Max Repeated: 6
Gen: 28. Avg: 68, Gen Max: 69, Max: 69, Gen. Max Repeated: 7
Gen: 29. Avg: 68, Gen Max: 70, Max: 70, Gen. Max Repeated: 8
Gen: 30. Avg: 68, Gen Max: 70, Max: 70, Gen. Max Repeated: 1
Gen: 31. Avg: 68, Gen Max: 70, Max: 70, Gen. Max Repeated: 2
Gen: 32. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 3
Gen: 33. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 4
Gen: 34. Avg: 68, Gen Max: 70, Max: 70, Gen. Max Repeated: 5
Gen: 35. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 6
Gen: 36. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 7
Gen: 37. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 8
Gen: 38. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 9
Gen: 39. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 10
Gen: 40. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 11
Gen: 41. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 12
Gen: 42. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 13
Gen: 43. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 14
Gen: 44. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 15
Gen: 45. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 16
Gen: 46. Avg: 70, Gen Max: 70, Max: 70, Gen. Max Repeated: 17
Gen: 47. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 18
Gen: 48. Avg: 69, Gen Max: 70, Max: 70, Gen. Max Repeated: 19
Regenerating population
Gen: 49. Avg: 59, Gen Max: 62, Max: 70, Gen. Max Repeated: 1
Gen: 50. Avg: 59, Gen Max: 63, Max: 70, Gen. Max Repeated: 1
Gen: 51. Avg: 60, Gen Max: 64, Max: 70, Gen. Max Repeated: 1
Gen: 52. Avg: 60, Gen Max: 64, Max: 70, Gen. Max Repeated: 1
Gen: 53. Avg: 60, Gen Max: 65, Max: 70, Gen. Max Repeated: 2
Gen: 54. Avg: 60, Gen Max: 67, Max: 70, Gen. Max Repeated: 1
Gen: 55. Avg: 60, Gen Max: 67, Max: 70, Gen. Max Repeated: 1
Gen: 56. Avg: 60, Gen Max: 67, Max: 70, Gen. Max Repeated: 2
Gen: 57. Avg: 60, Gen Max: 67, Max: 70, Gen. Max Repeated: 3
Gen: 58. Avg: 60, Gen Max: 67, Max: 70, Gen. Max Repeated: 4
Gen: 59. Avg: 60, Gen Max: 67, Max: 70, Gen. Max Repeated: 5
Gen: 60. Avg: 60, Gen Max: 67, Max: 70, Gen. Max Repeated: 6
Gen: 61. Avg: 60, Gen Max: 67, Max: 70, Gen. Max Repeated: 7
Gen: 62. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 8
Gen: 63. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 9
Gen: 64. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 10
Gen: 65. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 11
Gen: 66. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 12
Gen: 67. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 13
Gen: 68. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 14
Gen: 69. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 15
Gen: 70. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 16
Gen: 71. Avg: 61, Gen Max: 67, Max: 70, Gen. Max Repeated: 17
Gen: 72. Avg: 62, Gen Max: 67, Max: 70, Gen. Max Repeated: 18
