Gen: 0. Avg: 37, Gen Max: 40, Max: 40, Gen. Max Repeated: 1
Gen: 1. Avg: 38, Gen Max: 42, Max: 42, Gen. Max Repeated: 1
Gen: 2. Avg: 38, Gen Max: 42, Max: 42, Gen. Max Repeated: 1
Gen: 3. Avg: 39, Gen Max: 42, Max: 42, Gen. Max Repeated: 2
Gen: 4. Avg: 39, Gen Max: 43, Max: 43, Gen. Max Repeated: 3
Gen: 5. Avg: 39, Gen Max: 43, Max: 43, Gen. Max Repeated: 1
Gen: 6. Avg: 40, Gen Max: 43, Max: 43, Gen. Max Repeated: 2
Gen: 7. Avg: 40, Gen Max: 43, Max: 43, Gen. Max Repeated: 3
Gen: 8. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 9. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 10. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 11. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 12. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 13. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 14. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 15. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 16. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 17. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
Gen: 18. Avg: 44, Gen Max: 44, Max: 44, Gen. Max Repeated: 10
Gen: 19. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 11
Gen: 20. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 12
Gen: 21. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 13
Gen: 22. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 14
Gen: 23. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 15
Gen: 24. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 16
Gen: 25. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 17
Gen: 26. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 18
Gen: 27. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 19
Regenerating population
Gen: 28. Avg: 37, Gen Max: 40, Max: 44, Gen. Max Repeated: 1
Gen: 29. Avg: 38, Gen Max: 40, Max: 44, Gen. Max Repeated: 1
Gen: 30. Avg: 38, Gen Max: 41, Max: 44, Gen. Max Repeated: 2
Gen: 31. Avg: 38, Gen Max: 41, Max: 44, Gen. Max Repeated: 1
Gen: 32. Avg: 39, Gen Max: 42, Max: 44, Gen. Max Repeated: 2
Gen: 33. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 34. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 35. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 2
Gen: 36. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 3
Gen: 37. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 4
Gen: 38. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 5
Gen: 39. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 40. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 41. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 42. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 43. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 44. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 45. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 46. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 47. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 48. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
Gen: 49. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 10
Gen: 50. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 11
Gen: 51. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 12
Gen: 52. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 13
Gen: 53. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 14
Gen: 54. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 15
Gen: 55. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 16
Gen: 56. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 17
Gen: 57. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 18
Gen: 58. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 19
Regenerating population
Gen: 59. Avg: 37, Gen Max: 40, Max: 44, Gen. Max Repeated: 1
Gen: 60. Avg: 38, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 61. Avg: 38, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 62. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 2
Gen: 63. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 3
Gen: 64. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 65. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 66. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 67. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 68. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 69. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 70. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 71. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 72. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 73. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
Gen: 74. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 10
Gen: 75. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 11
Gen: 76. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 12
Gen: 77. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 13
Gen: 78. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 14
Gen: 79. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 15
Gen: 80. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 16
Gen: 81. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 17
Gen: 82. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 18
Gen: 83. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 19
Regenerating population
Gen: 84. Avg: 37, Gen Max: 41, Max: 44, Gen. Max Repeated: 1
Gen: 85. Avg: 38, Gen Max: 41, Max: 44, Gen. Max Repeated: 1
Gen: 86. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 2
Gen: 87. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 88. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 89. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 90. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 91. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 92. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 93. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 94. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 95. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 96. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 97. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
Gen: 98. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 10
Gen: 99. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 11
Gen: 100. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 12
Gen: 101. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 13
Gen: 102. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 14
Gen: 103. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 15
Gen: 104. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 16
Gen: 105. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 17
Gen: 106. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 18
Gen: 107. Avg: 44, Gen Max: 44, Max: 44, Gen. Max Repeated: 19
Regenerating population
Gen: 108. Avg: 37, Gen Max: 40, Max: 44, Gen. Max Repeated: 1
Gen: 109. Avg: 38, Gen Max: 41, Max: 44, Gen. Max Repeated: 1
Gen: 110. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 111. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 112. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 2
Gen: 113. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 3
Gen: 114. Avg: 39, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 115. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 116. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 117. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 118. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 119. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 120. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 121. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 122. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 123. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
Gen: 124. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 10
Gen: 125. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 11
Gen: 126. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 12
Gen: 127. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 13
Gen: 128. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 14
Gen: 129. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 15
Gen: 130. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 16
Gen: 131. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 17
Gen: 132. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 18
Gen: 133. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 19
Regenerating population
Gen: 134. Avg: 37, Gen Max: 40, Max: 44, Gen. Max Repeated: 1
Gen: 135. Avg: 38, Gen Max: 42, Max: 44, Gen. Max Repeated: 1
Gen: 136. Avg: 38, Gen Max: 42, Max: 44, Gen. Max Repeated: 1
Gen: 137. Avg: 39, Gen Max: 42, Max: 44, Gen. Max Repeated: 2
Gen: 138. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 3
Gen: 139. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 140. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 141. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 142. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 143. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 144. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 145. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 146. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 147. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 148. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
Gen: 149. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 10
Gen: 150. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 11
Gen: 151. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 12
Gen: 152. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 13
Gen: 153. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 14
Gen: 154. Avg: 44, Gen Max: 44, Max: 44, Gen. Max Repeated: 15
Gen: 155. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 16
Gen: 156. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 17
Gen: 157. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 18
Gen: 158. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 19
Regenerating population
Gen: 159. Avg: 37, Gen Max: 40, Max: 44, Gen. Max Repeated: 1
Gen: 160. Avg: 38, Gen Max: 41, Max: 44, Gen. Max Repeated: 1
Gen: 161. Avg: 38, Gen Max: 42, Max: 44, Gen. Max Repeated: 1
Gen: 162. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 163. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 164. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 2
Gen: 165. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 3
Gen: 166. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 4
Gen: 167. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 168. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 169. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 170. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 171. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 172. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 173. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 174. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 175. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 176. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
Gen: 177. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 10
Gen: 178. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 11
Gen: 179. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 12
Gen: 180. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 13
Gen: 181. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 14
Gen: 182. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 15
Gen: 183. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 16
Gen: 184. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 17
Gen: 185. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 18
Gen: 186. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 19
Regenerating population
Gen: 187. Avg: 37, Gen Max: 40, Max: 44, Gen. Max Repeated: 1
Gen: 188. Avg: 38, Gen Max: 42, Max: 44, Gen. Max Repeated: 1
Gen: 189. Avg: 39, Gen Max: 42, Max: 44, Gen. Max Repeated: 1
Gen: 190. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 2
Gen: 191. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 192. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 2
Gen: 193. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 3
Gen: 194. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 4
Gen: 195. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 5
Gen: 196. Avg: 40, Gen Max: 43, Max: 44, Gen. Max Repeated: 6
Gen: 197. Avg: 41, Gen Max: 43, Max: 44, Gen. Max Repeated: 7
Gen: 198. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 199. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
Gen: 200. Avg: 41, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 201. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 3
Gen: 202. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 4
Gen: 203. Avg: 42, Gen Max: 44, Max: 44, Gen. Max Repeated: 5
Gen: 204. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 6
Gen: 205. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 7
Gen: 206. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 8
Gen: 207. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 9
Gen: 208. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 10
Gen: 209. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 11
Gen: 210. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 12
Gen: 211. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 13
Gen: 212. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 14
Gen: 213. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 15
Gen: 214. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 16
Gen: 215. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 17
Gen: 216. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 18
Gen: 217. Avg: 43, Gen Max: 44, Max: 44, Gen. Max Repeated: 19
Regenerating population
Gen: 218. Avg: 37, Gen Max: 41, Max: 44, Gen. Max Repeated: 1
Gen: 219. Avg: 38, Gen Max: 42, Max: 44, Gen. Max Repeated: 1
Gen: 220. Avg: 38, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 221. Avg: 39, Gen Max: 43, Max: 44, Gen. Max Repeated: 1
Gen: 222. Avg: 39, Gen Max: 44, Max: 44, Gen. Max Repeated: 2
Gen: 223. Avg: 40, Gen Max: 44, Max: 44, Gen. Max Repeated: 1
