Gen: 0. Avg: 1086, Gen Max: 1090, Max: 1090, Gen. Max Repeated: 1
Gen: 1. Avg: 1088, Gen Max: 1092, Max: 1092, Gen. Max Repeated: 1
Gen: 2. Avg: 1090, Gen Max: 1094, Max: 1094, Gen. Max Repeated: 1
Gen: 3. Avg: 1091, Gen Max: 1094, Max: 1094, Gen. Max Repeated: 1
Gen: 4. Avg: 1091, Gen Max: 1095, Max: 1095, Gen. Max Repeated: 2
Gen: 5. Avg: 1091, Gen Max: 1095, Max: 1095, Gen. Max Repeated: 1
Gen: 6. Avg: 1092, Gen Max: 1095, Max: 1095, Gen. Max Repeated: 2
Gen: 7. Avg: 1092, Gen Max: 1095, Max: 1095, Gen. Max Repeated: 3
Gen: 8. Avg: 1092, Gen Max: 1095, Max: 1095, Gen. Max Repeated: 4
Gen: 9. Avg: 1092, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 5
Gen: 10. Avg: 1092, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 1
Gen: 11. Avg: 1092, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 2
Gen: 12. Avg: 1091, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 3
Gen: 13. Avg: 1091, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 4
Gen: 14. Avg: 1091, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 5
Gen: 15. Avg: 1091, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 6
Gen: 16. Avg: 1091, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 7
Gen: 17. Avg: 1092, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 8
Gen: 18. Avg: 1092, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 9
Gen: 19. Avg: 1092, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 10
Gen: 20. Avg: 1092, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 11
Gen: 21. Avg: 1092, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 12
Gen: 22. Avg: 1091, Gen Max: 1096, Max: 1096, Gen. Max Repeated: 13
