Gen: 0. Avg: 45, Gen Max: 50, Max: 50, Gen. Max Repeated: 1
Gen: 1. Avg: 46, Gen Max: 51, Max: 51, Gen. Max Repeated: 1
Gen: 2. Avg: 46, Gen Max: 51, Max: 51, Gen. Max Repeated: 1
Gen: 3. Avg: 47, Gen Max: 52, Max: 52, Gen. Max Repeated: 2
Gen: 4. Avg: 47, Gen Max: 52, Max: 52, Gen. Max Repeated: 1
Gen: 5. Avg: 47, Gen Max: 52, Max: 52, Gen. Max Repeated: 2
Gen: 6. Avg: 47, Gen Max: 53, Max: 53, Gen. Max Repeated: 3
Gen: 7. Avg: 48, Gen Max: 53, Max: 53, Gen. Max Repeated: 1
Gen: 8. Avg: 48, Gen Max: 53, Max: 53, Gen. Max Repeated: 2
Gen: 9. Avg: 48, Gen Max: 54, Max: 54, Gen. Max Repeated: 3
Gen: 10. Avg: 48, Gen Max: 54, Max: 54, Gen. Max Repeated: 1
Gen: 11. Avg: 49, Gen Max: 54, Max: 54, Gen. Max Repeated: 2
Gen: 12. Avg: 50, Gen Max: 54, Max: 54, Gen. Max Repeated: 3
Gen: 13. Avg: 50, Gen Max: 54, Max: 54, Gen. Max Repeated: 4
Gen: 14. Avg: 51, Gen Max: 54, Max: 54, Gen. Max Repeated: 5
Gen: 15. Avg: 52, Gen Max: 54, Max: 54, Gen. Max Repeated: 6
Gen: 16. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 7
Gen: 17. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 8
Gen: 18. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 9
Gen: 19. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 10
Gen: 20. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 11
Gen: 21. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 12
Gen: 22. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 13
Gen: 23. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 14
Gen: 24. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 15
Gen: 25. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 16
Gen: 26. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 17
Gen: 27. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 18
Gen: 28. Avg: 53, Gen Max: 54, Max: 54, Gen. Max Repeated: 19
Regenerating population
Gen: 29. Avg: 45, Gen Max: 49, Max: 54, Gen. Max Repeated: 1
Gen: 30. Avg: 45, Gen Max: 50, Max: 54, Gen. Max Repeated: 1
Gen: 31. Avg: 46, Gen Max: 50, Max: 54, Gen. Max Repeated: 1
Gen: 32. Avg: 47, Gen Max: 51, Max: 54, Gen. Max Repeated: 2
Gen: 33. Avg: 47, Gen Max: 52, Max: 54, Gen. Max Repeated: 1
Gen: 34. Avg: 47, Gen Max: 52, Max: 54, Gen. Max Repeated: 1
Gen: 35. Avg: 48, Gen Max: 53, Max: 54, Gen. Max Repeated: 2
Gen: 36. Avg: 47, Gen Max: 53, Max: 54, Gen. Max Repeated: 1
Gen: 37. Avg: 48, Gen Max: 53, Max: 54, Gen. Max Repeated: 2
Gen: 38. Avg: 48, Gen Max: 53, Max: 54, Gen. Max Repeated: 3
Gen: 39. Avg: 48, Gen Max: 53, Max: 54, Gen. Max Repeated: 4
Gen: 40. Avg: 49, Gen Max: 53, Max: 54, Gen. Max Repeated: 5
Gen: 41. Avg: 48, Gen Max: 53, Max: 54, Gen. Max Repeated: 6
Gen: 42. Avg: 49, Gen Max: 53, Max: 54, Gen. Max Repeated: 7
Gen: 43. Avg: 49, Gen Max: 53, Max: 54, Gen. Max Repeated: 8
Gen: 44. Avg: 50, Gen Max: 53, Max: 54, Gen. Max Repeated: 9
Gen: 45. Avg: 51, Gen Max: 55, Max: 55, Gen. Max Repeated: 10
Gen: 46. Avg: 52, Gen Max: 55, Max: 55, Gen. Max Repeated: 1
Gen: 47. Avg: 52, Gen Max: 55, Max: 55, Gen. Max Repeated: 2
Gen: 48. Avg: 52, Gen Max: 55, Max: 55, Gen. Max Repeated: 3
Gen: 49. Avg: 52, Gen Max: 55, Max: 55, Gen. Max Repeated: 4
Gen: 50. Avg: 53, Gen Max: 55, Max: 55, Gen. Max Repeated: 5
Gen: 51. Avg: 53, Gen Max: 55, Max: 55, Gen. Max Repeated: 6
Gen: 52. Avg: 53, Gen Max: 55, Max: 55, Gen. Max Repeated: 7
Gen: 53. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 8
Gen: 54. Avg: 54, Gen Max: 55, Max: 55, Gen. Max Repeated: 9
Gen: 55. Avg: 54, Gen Max: 56, Max: 56, Gen. Max Repeated: 10
Gen: 56. Avg: 54, Gen Max: 56, Max: 56, Gen. Max Repeated: 1
Gen: 57. Avg: 54, Gen Max: 56, Max: 56, Gen. Max Repeated: 2
Gen: 58. Avg: 54, Gen Max: 57, Max: 57, Gen. Max Repeated: 3
